Timestamp; Position; ID
8.52;(0.01544604, 1.22332400, 0.09490027);426
8.54;(0.01545484, 1.21520900, 0.09518976);427
8.559999;(0.01532872, 1.20925000, 0.09543269);428
8.58;(0.01511935, 1.20616600, 0.09557833);429
8.599999;(0.01514552, 1.20643100, 0.09581656);430
8.62;(0.01521695, 1.20767900, 0.09600015);431
8.639999;(0.01525493, 1.20718800, 0.09625190);432
8.66;(0.01527765, 1.21970100, 0.09648965);433
8.679999;(0.01510777, 1.22886600, 0.09637786);434
8.7;(0.01482669, 1.23953700, 0.09610945);435
8.72;(0.01459702, 1.24524700, 0.09595340);436
8.74;(0.01431588, 1.25698600, 0.09557856);437
8.76;(0.01397612, 1.26898800, 0.09509186);438
8.78;(0.01350871, 1.28035100, 0.09464129);439
8.8;(0.01327584, 1.28564600, 0.09440599);440
8.82;(0.01289348, 1.29528700, 0.09387231);441
8.84;(0.01246415, 1.30352400, 0.09320336);442
8.86;(0.01207299, 1.30967700, 0.09241009);443
8.88;(0.01162983, 1.31414400, 0.09140537);444
8.9;(0.01129856, 1.31540900, 0.09102204);445
8.92;(0.01083739, 1.31674400, 0.09025876);446
8.94;(0.01047805, 1.31607700, 0.08976543);447
8.96;(0.01032292, 1.31371200, 0.08958371);448
8.98;(0.01023648, 1.30884800, 0.08976392);449
9;(0.01026305, 1.30579600, 0.08976308);450
9.02;(0.01043582, 1.29809400, 0.09014235);451
9.04;(0.01057920, 1.28869900, 0.09064978);452
9.059999;(0.01087152, 1.27820600, 0.09158558);453
9.08;(0.01131340, 1.26696000, 0.09292416);454
9.099999;(0.01155360, 1.26124100, 0.09364335);455
9.12;(0.01202371, 1.24963400, 0.09518044);456
9.139999;(0.01253466, 1.23853800, 0.09669437);457
9.16;(0.01311271, 1.22897500, 0.09821344);458
9.179999;(0.01359639, 1.22163300, 0.10010810);459
9.2;(0.01387900, 1.21905000, 0.10105710);460
9.22;(0.01458091, 1.21543800, 0.10300350);461
9.24;(0.01536086, 1.21498200, 0.10454800);462
9.26;(0.01623474, 1.21716500, 0.10578240);463
9.28;(0.01732981, 1.22199400, 0.10687340);464
9.3;(0.01788681, 1.22557800, 0.10738980);465
9.32;(0.01885333, 1.23364600, 0.10824210);466
9.34;(0.01971214, 1.24322600, 0.10876800);467
9.36;(0.02050951, 1.25396400, 0.10889000);468
9.38;(0.02081242, 1.25953200, 0.10893630);469
9.4;(0.02134070, 1.27067800, 0.10895180);470
9.42;(0.02171673, 1.28133200, 0.10898050);471
9.44;(0.02193512, 1.29132600, 0.10897160);472
9.46;(0.02207598, 1.30001100, 0.10909820);473
9.48;(0.02212043, 1.30715900, 0.10921730);474
9.5;(0.02204302, 1.31010900, 0.10923650);475
9.52;(0.02195531, 1.31444900, 0.10924990);476
9.54;(0.02180120, 1.31705800, 0.10925710);477
9.559999;(0.02166299, 1.31750500, 0.10931200);478
9.58;(0.02156664, 1.31569100, 0.10937430);479
9.599999;(0.02143655, 1.31399800, 0.10937830);480
9.62;(0.02143972, 1.30927200, 0.10915050);481
9.639999;(0.02141437, 1.30274000, 0.10894740);482
9.66;(0.02161138, 1.29440000, 0.10867140);483
9.679999;(0.02176670, 1.28449500, 0.10853390);484
9.7;(0.02191024, 1.27901800, 0.10848200);485
9.719999;(0.02214735, 1.26761800, 0.10827670);486
9.74;(0.02243411, 1.25597500, 0.10820220);487
9.76;(0.02280965, 1.24490500, 0.10815390);488
9.78;(0.02310389, 1.23967300, 0.10824200);489
9.8;(0.02350235, 1.23001300, 0.10843430);490
9.82;(0.02386753, 1.22215000, 0.10884740);491
9.84;(0.02428174, 1.21663700, 0.10937550);492
9.86;(0.02478569, 1.21476000, 0.11039720);493
9.88;(0.02503815, 1.21495700, 0.11094250);494
9.9;(0.02545008, 1.21769300, 0.11198870);495
9.92;(0.02562302, 1.22278400, 0.11286000);496
9.94;(0.02581249, 1.23023800, 0.11335130);497
9.96;(0.02611032, 1.23980800, 0.11363160);498
9.98;(0.02625117, 1.24506600, 0.11379200);499
10;(0.02660735, 1.25656800, 0.11371040);500
10.02;(0.02697212, 1.26856000, 0.11341610);501
10.04;(0.02731705, 1.28033600, 0.11289050);502
10.06;(0.02751087, 1.29117000, 0.11223080);503
10.08;(0.02756629, 1.29624200, 0.11168800);504
10.1;(0.02765278, 1.30548000, 0.11054040);505
10.12;(0.02774996, 1.31321700, 0.10932410);506
10.14;(0.02773479, 1.31891900, 0.10806580);507
